run,variant,loss_type,cliprange_low,cliprange_high,grpo_step,optimizer_step,rollout_epoch,token_entropy,grad_norm,loss,clip_fraction,approx_kl,rollout_avg_response_token_length,rollout_answer_accuracy,rollout_format_accuracy
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,194,388,2,0.12864184379577637,0.0,0.0,,-0.0006459653377532959,124.3125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,195,390,2,0.11046409606933594,0.0,0.0,,0.00017174333333969116,118.05859375,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,196,392,2,0.1086740493774414,0.0,0.0,,-1.3530254364013672e-05,97.7265625,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,197,394,2,0.13105010986328125,0.0,0.0,,-0.0005176402628421783,136.15625,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,198,396,2,0.12711668014526367,0.0,0.0,,9.229034185409546e-05,121.33203125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,199,398,2,0.1236729621887207,0.0,0.0,,2.1979212760925293e-06,95.7734375,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,200,400,2,0.15163612365722656,0.0,0.0,,-5.498528480529785e-06,155.796875,0.0,0.0
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,1,2,2,0.6850357055664062,0.30859375,0.0022931675193831325,0.22813371635857038,0.30704402923583984,304.609375,0.015625,0.1796875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,2,4,2,0.6268692016601562,6.4375,-0.0010779316071420908,0.14867596594558563,0.07549762725830078,136.359375,0.14453125,0.8046875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,3,6,2,0.413238525390625,0.84375,-0.004107177373953164,0.0949055344244698,0.05274577438831329,172.59375,0.203125,0.69921875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,4,8,2,0.356903076171875,0.59375,-0.0072500191163271666,0.06062577199054431,0.03782767057418823,177.0078125,0.2265625,0.69921875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,5,10,2,0.2650146484375,0.64453125,-0.007002645754255354,0.04686293580562051,0.02589825913310051,169.87890625,0.32421875,0.69921875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,6,12,2,0.2876138687133789,0.55078125,-0.006170784356072545,0.02162333600108468,0.007478192448616028,250.64453125,0.3515625,0.6640625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,7,14,2,0.23506927490234375,0.546875,-0.004995583440177143,0.02479949067264897,0.006182683631777763,245.40625,0.3359375,0.703125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,8,16,2,0.2684516906738281,0.6015625,-0.004061939427629113,0.023163530346209882,0.002887967973947525,205.93359375,0.3359375,0.78515625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,9,18,2,0.2417316436767578,0.486328125,-0.004820039845071733,0.019332887245582242,0.0057956986129283905,178.984375,0.375,0.79296875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,10,20,2,0.20671463012695312,0.384765625,-0.003989307093434036,0.01694754263280629,0.006199553608894348,161.4296875,0.5078125,0.890625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,11,22,2,0.2217559814453125,0.36328125,-0.0036091585643589497,0.019562629373467644,0.0032568275928497314,129.0,0.4921875,0.91796875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,12,24,2,0.2146453857421875,0.359375,-0.0034738228423520923,0.017178243005218974,0.0015218332409858704,167.046875,0.40625,0.93359375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,13,26,2,0.23663711547851562,0.546875,-0.003801946062594652,0.021956155995212612,0.014573559165000916,165.52734375,0.41796875,0.90234375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,14,28,2,0.21749496459960938,0.470703125,-0.0036336141638457775,0.015725481479421433,0.0038447603583335876,159.35546875,0.44140625,0.9453125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,15,30,2,0.19684314727783203,0.34765625,-0.00332743430044502,0.012343304433215962,0.002641938626766205,156.828125,0.5546875,0.9375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,16,32,2,0.20978164672851562,0.3359375,-0.003658151486888528,0.017996007085457677,0.004514582455158234,155.5,0.4609375,0.96484375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,17,34,2,0.2231597900390625,0.34375,-0.002258230815641582,0.012264576260349713,0.004661373794078827,165.2890625,0.453125,0.9609375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,18,36,2,0.21842193603515625,0.447265625,-0.0033429027535021305,0.014582538919057697,0.006487570703029633,121.49609375,0.54296875,0.98046875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,19,38,2,0.19079208374023438,0.333984375,-0.0032064447877928615,0.018882571800986625,0.007890753448009491,145.06640625,0.421875,0.984375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,20,40,2,0.18160629272460938,0.337890625,-0.0028118810150772333,0.01293371225528972,0.0031959600746631622,178.921875,0.46875,0.9765625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,21,42,2,0.19875144958496094,0.267578125,-0.0021202436182647943,0.011501905423756398,0.0030288733541965485,185.99609375,0.484375,0.96484375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,22,44,2,0.235382080078125,0.306640625,-0.00245782604906708,0.012341177754933597,0.003155350685119629,187.1015625,0.51953125,0.97265625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,23,46,2,0.2225494384765625,0.267578125,-0.0017497972585260868,0.006098178775573615,0.0007585808634757996,206.953125,0.46875,0.96875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,24,48,2,0.23003387451171875,0.34375,-0.002836989355273545,0.008523555966348795,0.0013839751482009888,183.76953125,0.5546875,0.96875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,25,50,2,0.22350311279296875,0.357421875,-0.0024980884045362473,0.012428926556822262,0.0017973259091377258,168.0390625,0.546875,0.97265625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,26,52,2,0.1991729736328125,0.40625,-0.002118058502674103,0.012912224886349577,0.0030332356691360474,170.265625,0.5078125,0.96484375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,27,54,2,0.19875335693359375,0.3984375,-0.0024192085256800056,0.010578500719020667,0.0022654011845588684,240.49609375,0.5078125,0.93359375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,28,56,2,0.1999378204345703,0.376953125,-0.0019137113122269511,0.010189774759055581,0.0021946504712104797,205.99609375,0.48046875,0.95703125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,29,58,2,0.21829605102539062,0.2734375,-0.002180865267291665,0.008324380410158483,0.0008856207132339478,194.2109375,0.5390625,0.96875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,30,60,2,0.19257545471191406,0.29296875,-0.0018746552523225546,0.005703090092538332,0.0005267709493637085,230.578125,0.6171875,0.95703125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,31,62,2,0.18390846252441406,0.279296875,-0.0015665420796722174,0.005474429965943273,0.0009259134531021118,273.5859375,0.46484375,0.9453125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,32,64,2,0.20134925842285156,0.259765625,-0.0016267908504232764,0.010191634744842304,0.003103896975517273,251.84765625,0.44140625,0.921875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,33,66,2,0.18852996826171875,0.216796875,-0.0012347364099696279,0.006555215855769347,0.0008714683353900909,239.9765625,0.6015625,0.921875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,34,68,2,0.16639137268066406,0.189453125,-0.0012546618236228824,0.006739061161169957,0.0012343600392341614,240.0234375,0.703125,0.9296875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,35,70,2,0.16624832153320312,0.203125,-0.0011877318611368537,0.004431632009072928,0.0005393363535404205,269.30859375,0.62109375,0.90234375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,36,72,2,0.18236351013183594,0.1865234375,-0.0011453361948952079,0.0035327491336829553,0.0005864799022674561,315.1953125,0.5078125,0.87109375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,37,74,2,0.188232421875,0.251953125,-0.0024241929640993476,0.007335646027968323,0.0012292303144931793,255.9609375,0.59765625,0.9140625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,38,76,2,0.18032550811767578,0.20703125,-0.0017192031955346465,0.007201397362678108,0.0006903074681758881,286.12109375,0.57421875,0.8984375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,39,78,2,0.1719989776611328,0.2177734375,-0.0016812420217320323,0.004511045051913243,0.0008495934307575226,288.125,0.62109375,0.8671875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,40,80,2,0.2233905792236328,0.2138671875,-0.0022045255172997713,0.006548936652507109,0.001379460096359253,259.76171875,0.60546875,0.90625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,41,82,2,0.20220565795898438,0.1953125,-0.0014391563599929214,0.00374118326453754,0.0005684569478034973,295.01953125,0.63671875,0.890625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,42,84,2,0.1709156036376953,0.16796875,-0.0011106905294582248,0.003274228520695033,0.00015127472579479218,300.578125,0.65625,0.921875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,43,86,2,0.21350860595703125,0.2177734375,-0.0016839973395690322,0.006012470915720769,-8.584931492805481e-06,268.890625,0.6640625,0.9375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,44,88,2,0.19769287109375,0.1943359375,-0.0009865094907581806,0.005696884516510181,0.0020823515951633453,278.07421875,0.69921875,0.9140625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,45,90,2,0.21164321899414062,0.326171875,-0.0011928653111681342,0.009948652481398312,0.009517613798379898,359.25,0.56640625,0.87109375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,46,92,2,0.19803237915039062,3.984375,0.00557611882686615,0.011236171096243197,-0.004745267331600189,309.29296875,0.609375,0.89453125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,47,94,2,0.21668243408203125,0.1767578125,-6.757560186088085e-06,0.005626227822176588,0.008675746619701385,360.8203125,0.54296875,0.796875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,48,96,2,0.21327590942382812,0.1640625,-0.0005670827813446522,0.0029968167386869027,0.0007424540817737579,359.6796875,0.5390625,0.828125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,49,98,2,0.21343231201171875,0.5234375,-0.0008987925248220563,0.00633792885537332,-0.00222942978143692,342.30859375,0.64453125,0.8046875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,50,100,2,0.194305419921875,0.193359375,-0.0006008538184687495,0.01038544234870642,0.007620714604854584,319.33984375,0.7109375,0.8671875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,51,102,2,0.19750213623046875,0.244140625,-0.0008713812567293644,0.003913285212092887,0.0008480958640575409,386.73046875,0.5859375,0.8515625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,52,104,2,0.2058277130126953,0.53515625,-0.0003898853901773691,0.005846231371378963,-0.002496182918548584,339.98046875,0.67578125,0.8984375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,53,106,2,0.18039703369140625,0.228515625,-0.0007272500079125166,0.009706352642751881,0.0036706142127513885,372.7578125,0.60546875,0.8828125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,54,108,2,0.1766071319580078,0.19140625,-0.0007739344146102667,0.006859613798042119,0.0007859095931053162,314.70703125,0.6875,0.9609375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,55,110,2,0.19339752197265625,0.20703125,-0.0007296832045540214,0.0046375734350476705,-0.0009170360863208771,351.87890625,0.5234375,0.93359375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,56,112,2,0.14856910705566406,0.1630859375,-0.0008223137119784951,0.00300582704039698,-8.491426706314087e-05,255.80859375,0.796875,0.98046875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,57,114,2,0.1718616485595703,0.267578125,-0.0013216445222496986,0.005286674562285043,-0.0008578114211559296,335.83984375,0.62109375,0.9453125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,58,116,2,0.1705780029296875,0.1767578125,-0.000914134900085628,0.004794100390881795,0.0009180642664432526,374.640625,0.6328125,0.90625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,59,118,2,0.17388343811035156,0.11474609375,-0.0003886990016326308,0.0035981698374598636,-0.000749494880437851,342.02734375,0.625,0.953125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,60,120,2,0.1633167266845703,0.1611328125,-0.0011970802443102002,0.002937482923243806,-0.0002865549176931381,375.3984375,0.66015625,0.9296875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,61,122,2,0.15457916259765625,0.1474609375,-0.0007083816453814507,0.0037277362457643903,-0.0001771971583366394,290.62890625,0.73046875,0.97265625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,62,124,2,0.1974201202392578,0.15625,-0.0012364631984382868,0.0025298737896264356,-0.0002858862280845642,350.00390625,0.578125,0.9453125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,63,126,2,0.1859283447265625,0.3671875,-0.0008439000230282545,0.0049249894159402174,-0.0019594579935073853,379.28515625,0.6015625,0.8984375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,64,128,2,0.18336105346679688,0.1826171875,-0.0008038218365982175,0.008587315981458232,0.004087653011083603,318.12890625,0.65625,0.953125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,65,130,2,0.18157958984375,0.20703125,-0.0012746774591505527,0.004879832558799535,0.0008256882429122925,321.54296875,0.671875,0.97265625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,66,132,2,0.15026092529296875,0.625,5.4960837587714195e-06,0.006212193612554984,-0.003726337105035782,334.88671875,0.72265625,0.9765625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,67,134,2,0.1683502197265625,0.140625,-0.000501008820720017,0.01089841181965312,0.007656976580619812,315.296875,0.73046875,0.953125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,68,136,2,0.16971397399902344,0.1435546875,-0.0005213294643908739,0.007859361808641552,0.0031590983271598816,352.39453125,0.671875,0.96484375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,69,138,2,0.1704273223876953,0.154296875,-0.0014402125962078571,0.006022379439400538,0.0014207139611244202,302.81640625,0.6796875,0.96484375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,70,140,2,0.1518077850341797,0.1640625,-0.001057384186424315,0.005618495137241553,-0.0008089393377304077,350.66015625,0.6953125,0.94140625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,71,142,2,0.1597423553466797,0.109375,-0.0007508356356993318,0.004411591718962882,0.0006688646972179413,286.90625,0.75390625,0.96484375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,72,144,2,0.16575241088867188,0.109375,-0.0006282076938077807,0.002371364101236395,-0.0006395075470209122,333.73828125,0.7421875,0.9609375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,73,146,2,0.18473434448242188,0.2099609375,-0.0010577099164947867,0.006833525176261901,-0.002337794750928879,324.6015625,0.671875,0.90625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,74,148,2,0.21765518188476562,0.130859375,-0.00068611279129982,0.004748912340346578,0.0012038201093673706,287.4140625,0.625,0.97265625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,75,150,2,0.18035888671875,0.1865234375,-0.001146545633673668,0.005871640354143892,-0.0008719433099031448,292.34765625,0.72265625,0.96484375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,76,152,2,0.2576141357421875,0.154296875,-0.001261380035430193,0.002277689260608895,0.00034266524016857147,337.265625,0.59765625,0.9609375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,77,154,2,0.23520660400390625,0.306640625,-0.0010219973046332598,0.007558132736903644,-0.0009180344641208649,321.8515625,0.6328125,0.96484375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,78,156,2,0.2218475341796875,0.1650390625,-0.0011622154852375388,0.007052478613331914,0.0033341795206069946,317.28515625,0.79296875,0.97265625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,79,158,2,0.1949615478515625,0.154296875,-0.0016471281414851546,0.004842246644784609,-0.0004829876124858856,277.66015625,0.78125,0.96484375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,80,160,2,0.18697738647460938,0.197265625,-0.000725593650713563,0.007653036946976499,-0.0007243826985359192,359.88671875,0.70703125,0.96484375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,81,162,2,0.23163223266601562,0.2392578125,-0.0020300530595704913,0.008192261918338772,0.001900726929306984,325.515625,0.73046875,0.96484375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,82,164,2,0.249237060546875,0.53125,-0.0015066791092976928,0.008789279402208194,-0.0013734512031078339,353.03125,0.5703125,0.9453125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,83,166,2,0.21741485595703125,0.1748046875,-0.0010625730501487851,0.009277851459955855,0.0054177045822143555,341.96875,0.6015625,0.95703125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,84,168,2,0.2178802490234375,0.1416015625,-0.000826630275696516,0.006823325840286998,0.0014397874474525452,326.42578125,0.7109375,0.9453125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,85,170,2,0.2377777099609375,0.1533203125,-0.001533227856270969,0.005527504909878189,-0.0002660229802131653,311.90625,0.67578125,0.94140625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,86,172,2,0.2125720977783203,0.2451171875,-0.0018215028103441,0.007271864588801691,-0.00038235075771808624,358.47265625,0.609375,0.921875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,87,174,2,0.22321128845214844,0.1689453125,-0.0014988020993769169,0.009949301090273366,0.0032928958535194397,302.15625,0.7265625,0.96875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,88,176,2,0.18185043334960938,0.1806640625,-0.0014972919598221779,0.008751293291879847,0.0037166625261306763,340.6640625,0.71875,0.953125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,89,178,2,0.22725296020507812,0.158203125,-0.0011792528675869107,0.007183198259099299,-0.0007352810353040695,348.8203125,0.5703125,0.91015625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,90,180,2,0.21462249755859375,0.1474609375,-0.0010267996694892645,0.008056527128701418,0.0032062754034996033,302.58203125,0.6875,0.96484375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,91,182,2,0.23299407958984375,0.130859375,-0.0010892702266573906,0.004246986631642358,0.000464877113699913,401.453125,0.5625,0.89453125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,92,184,2,0.22500991821289062,0.10546875,-0.0006290143355727196,0.004433431514826225,-0.0008841119706630707,358.68359375,0.609375,0.953125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,93,186,2,0.1893310546875,0.1865234375,-0.0024561602622270584,0.007186323349742452,0.0003359876573085785,322.09375,0.734375,0.95703125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,94,188,2,0.21007156372070312,0.1591796875,-0.0017102279234677553,0.0049683172546792775,0.0009404458105564117,323.484375,0.73046875,0.96875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,95,190,2,0.21341514587402344,0.2265625,-0.0012613320723176003,0.00875503859424498,-0.0005693510174751282,347.60546875,0.69140625,0.97265625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,96,192,2,0.21211624145507812,0.1435546875,-0.0008644429035484791,0.00903189641167046,0.0027265362441539764,340.6796875,0.7109375,0.96875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,97,194,2,0.20699310302734375,0.154296875,-0.0015133848646655679,0.006171115253891912,-4.801154136657715e-05,359.66015625,0.734375,0.97265625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,98,196,2,0.2691535949707031,0.1953125,-0.0010000600013881922,0.007215179760805768,-0.0015148073434829712,404.75390625,0.625,0.9296875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,99,198,2,0.26485443115234375,0.17578125,-0.0017639519646763802,0.004660035351207625,0.0004987418651580811,408.28515625,0.64453125,0.9375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,100,200,2,0.2642478942871094,0.388671875,-0.0013622307451441884,0.008571061768634536,-0.0032285451889038086,299.94140625,0.65234375,0.96484375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,101,202,2,0.23847198486328125,0.1328125,-0.0008712399285286665,0.007780499710861477,0.004574224352836609,354.671875,0.74609375,0.96484375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,102,204,2,0.21308517456054688,0.2099609375,-0.001901042414829135,0.008661644923449785,0.0031702928245067596,357.6484375,0.6875,0.9453125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,103,206,2,0.24281692504882812,0.349609375,-0.0019153112079948187,0.008937810307543259,-0.0004505068063735962,338.54296875,0.6484375,0.97265625
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,104,208,2,0.2617988586425781,0.189453125,-0.0017979887779802084,0.00845204896722862,0.005304642021656036,342.0,0.6875,0.99609375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,105,210,2,0.2406158447265625,0.1572265625,-0.0016471088165417314,0.007407930450881395,0.0028120800852775574,368.265625,0.61328125,0.95703125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,106,212,2,0.2544288635253906,0.11669921875,-0.0009723004186525941,0.0028679587676379015,4.6428292989730835e-05,327.28125,0.65234375,0.984375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,107,214,2,0.264801025390625,0.1259765625,-0.0011260532774031162,0.004219668261157494,-0.0003248155117034912,350.12109375,0.73046875,0.96875
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,108,216,2,0.225494384765625,0.1669921875,-0.0018526576459407806,0.004501286783579417,-0.00027915090322494507,369.48828125,0.74609375,0.953125
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,109,218,2,0.24227523803710938,0.142578125,-0.0014064029091969132,0.003874472833558684,0.0004030056297779083,400.1875,0.671875,0.9609375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,110,220,2,0.216217041015625,0.1318359375,-0.001179042737931013,0.004039290649416216,0.00026812776923179626,342.484375,0.7421875,0.96484375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,111,222,2,0.2608642578125,0.2060546875,-0.001323860022239387,0.005695672249203199,-0.0006549116224050522,390.65234375,0.6796875,0.93359375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,112,224,2,0.27039337158203125,0.1943359375,-0.0020281438482925296,0.009272038324525056,0.0019629597663879395,350.44140625,0.6953125,0.984375
GRPO-Clip 0.20/0.28 (e2/tb256),asymmetric_clip,grpo_clip,0.2,0.28,113,226,2,0.317962646484375,0.2275390625,-0.0017942271661013365,0.008526187451934675,-0.0008717179298400879,362.5859375,0.73828125,0.95703125
